CANDIDATE_ID,CANDIDATE_NAME,AGE,CONSTITUENCY,STATE,PARTY,NO_PENDING_CRIMINAL_CASES,EDUCATION,EARNINGS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,AGE_GROUP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES
7232,Akik Hossain Chowdhury,48,RAIGANJ,WEST BENGAL,Kamatapur Peoples Party (United),0,Graduate,1065000.0,0.7708,0.077,1,3,3,-0.0155,7
7235,Advocate Anjay Debsarma,38,RAIGANJ,WEST BENGAL,IND,0,Post Graduate,706000.0,0.7708,0.077,1,4,4,-0.0155,7
9486,Vir Kumar Tigga,41,RAIGARH,CHHATTISGARH,Bahujan Mukti Party,0,12th Pass,532300.0,0.7104,0.02,1,3,2,0.0209,3
8205,Kripashankar Bhagat,44,RAIGARH,CHHATTISGARH,Bhartiya Tribal Party,0,Post Graduate,7403120.0,0.7104,0.02,1,3,4,0.0209,3
9489,Praksh Kumar Uraon,35,RAIGARH,CHHATTISGARH,IND,0,8th Pass,520800.0,0.7104,0.02,1,4,0,0.0209,3
7495,Laljeet Singh Rathiya,42,RAIGARH,CHHATTISGARH,INC,1,Post Graduate,5174123.0,0.7104,0.02,3,3,4,0.0209,3
7498,Innocent Kujur,58,RAIGARH,CHHATTISGARH,BSP,0,Graduate,6216000.0,0.7104,0.02,3,2,3,0.0209,3
9487,Jyoti Bhagat,37,RAIGARH,CHHATTISGARH,Kisan Mazdoor Sangharsh Party,0,12th Pass,250000.0,0.7104,0.02,1,4,2,0.0209,3
9490,Amrit Tirkey,42,RAIGARH,CHHATTISGARH,Pragatishil Samajwadi Party (Lohia),0,10th Pass,600000.0,0.7104,0.02,1,3,1,0.0209,3
7496,Gomati,43,RAIGARH,CHHATTISGARH,BJP,0,12th Pass,7043539.0,0.7104,0.02,3,3,2,0.0209,3
7499,Ravishankar Sidar,29,RAIGARH,CHHATTISGARH,Ambedkarite Party of India,0,10th Pass,4000.0,0.7104,0.02,1,5,1,0.0209,3
9485,Naval Kishor Rathiya,29,RAIGARH,CHHATTISGARH,IND,0,Graduate Professional,174000.0,0.7104,0.02,1,5,3,0.0209,3
8204,Tarika Tarangini Uraon,39,RAIGARH,CHHATTISGARH,IND,1,12th Pass,300401663.0,0.7104,0.02,1,4,2,0.0209,3
9488,Tejram Sidar,50,RAIGARH,CHHATTISGARH,IND,0,10th Pass,990000.0,0.7104,0.02,1,2,1,0.0209,3
9491,Vijay Lakara,39,RAIGARH,CHHATTISGARH,SHS,0,10th Pass,335025.0,0.7104,0.02,2,4,1,0.0209,3
7497,Jai Singh Sidar,42,RAIGARH,CHHATTISGARH,Gondvana Gantantra Party,0,8th Pass,1655057.0,0.7104,0.02,1,3,0,0.0209,3
8196,Pravin Jain,54,RAIPUR,CHHATTISGARH,IND,0,10th Pass,28317912.0,0.7104,0.02,1,2,1,0.0209,3
8199,Khilesh Kumar Sahu,29,RAIPUR,CHHATTISGARH,BSP,0,12th Pass,3738564.0,0.7104,0.02,3,5,2,0.0209,3
8202,Ajay Chakole,50,RAIPUR,CHHATTISGARH,Gondvana Gantantra Party,0,Graduate,35914072.0,0.7104,0.02,1,2,3,0.0209,3
7815,Banmali Chhura,36,RAIPUR,CHHATTISGARH,Bharatiya Bahujan Party,0,12th Pass,172800.0,0.7104,0.02,1,4,2,0.0209,3
7818,Tameshwar Sahu,28,RAIPUR,CHHATTISGARH,Bhartiya Kisan Party,0,5th Pass,3379500.0,0.7104,0.02,1,5,0,0.0209,3
9492,Manish Shrivastav,45,RAIPUR,CHHATTISGARH,IND,0,12th Pass,1723395.0,0.7104,0.02,1,3,2,0.0209,3
7821,Ikram Saifi,52,RAIPUR,CHHATTISGARH,Ambedkarite Party of India,0,Literate,52904690.0,0.7104,0.02,1,2,0,0.0209,3
9495,Vijay Kumar Kurre,36,RAIPUR,CHHATTISGARH,Rashtriya Jansabha Party,0,12th Pass,330400.0,0.7104,0.02,1,4,2,0.0209,3
7501,Pramod Dubey,53,RAIPUR,CHHATTISGARH,INC,0,Post Graduate,56083007.5,0.7104,0.02,3,2,4,0.0209,3
8197,Dr. Yogita Bajpai,49,RAIPUR,CHHATTISGARH,Sarvodaya Bharat Party,0,Doctorate,3844998.0,0.7104,0.02,1,3,5,0.0209,3
8200,Tarjan Jangde,48,RAIPUR,CHHATTISGARH,IND,0,12th Pass,2300000.0,0.7104,0.02,1,3,2,0.0209,3
8203,Shankar Lal Vardani,54,RAIPUR,CHHATTISGARH,IND,0,Illiterate,335000.0,0.7104,0.02,1,2,0,0.0209,3
7816,Sanju Kumar Yadav,35,RAIPUR,CHHATTISGARH,IND,0,10th Pass,22131.0,0.7104,0.02,1,4,1,0.0209,3
7819,Devki Dubey,51,RAIPUR,CHHATTISGARH,RPI(A),0,10th Pass,2450000.0,0.7104,0.02,1,2,1,0.0209,3
9493,Santosh Sahu,29,RAIPUR,CHHATTISGARH,IND,0,Graduate,-18420.0,0.7104,0.02,1,5,3,0.0209,3
7822,Santosh Kumar Yadu,29,RAIPUR,CHHATTISGARH,SHS,0,12th Pass,921000.0,0.7104,0.02,2,5,2,0.0209,3
9496,Navin Gupta,47,RAIPUR,CHHATTISGARH,IND,0,10th Pass,50716011.0,0.7104,0.02,1,3,1,0.0209,3
7502,Sunil Kumar Soni,57,RAIPUR,CHHATTISGARH,BJP,0,Graduate,43585912.0,0.7104,0.02,3,2,3,0.0209,3
8198,Chhabi Lal Kanwar,40,RAIPUR,CHHATTISGARH,Bhartiya Shakti Chetna Party,0,12th Pass,8354152.0,0.7104,0.02,1,3,2,0.0209,3
8201,Ramkrishna Verma,60,RAIPUR,CHHATTISGARH,IND,0,8th Pass,15000.0,0.7104,0.02,1,1,0,0.0209,3
7817,Shailendra Kumar Banjare,42,RAIPUR,CHHATTISGARH,Shakti Sena (Bharat Desh),0,Post Graduate,605161000.0,0.7104,0.02,1,3,4,0.0209,3
7820,Pritesh Pandey,25,RAIPUR,CHHATTISGARH,IND,0,Post Graduate,383800.0,0.7104,0.02,1,5,4,0.0209,3
9494,Ramdyal Dahariya,60,RAIPUR,CHHATTISGARH,IND,0,8th Pass,2069118.0,0.7104,0.02,1,1,0,0.0209,3
7500,Devendra Kumar Patil,37,RAIPUR,CHHATTISGARH,SUCI(C),0,Graduate,24000.0,0.7104,0.02,1,4,3,0.0209,3
7503,Rupesh Sahu,38,RAIPUR,CHHATTISGARH,IND,0,10th Pass,202000.0,0.7104,0.02,1,4,1,0.0209,3
5030,Nalluri Vijaya Srinivasa Rao,55,RAJAHMUNDRY,ANDHRA PRADESH,INC,0,12th Pass,301007.0,0.674,0.046,3,2,2,0.0524,1
4680,Meda Srinivasa Rao,50,RAJAHMUNDRY,ANDHRA PRADESH,Rashtriya Praja Congress (Secular),2,Post Graduate,35430000.0,0.674,0.046,1,2,4,0.0524,1
6228,Bandaru Rajeswara Rao,59,RAJAHMUNDRY,ANDHRA PRADESH,Jana Jagruti Party,0,5th Pass,205700.0,0.674,0.046,1,2,0,0.0524,1
6224,Akula Satyanarayana,55,RAJAHMUNDRY,ANDHRA PRADESH,Janasena Party,0,Post Graduate,211970193.0,0.674,0.046,1,2,4,0.0524,1
5031,Paravasthu Satya Gopinath Das,48,RAJAHMUNDRY,ANDHRA PRADESH,BJP,0,12th Pass,3939990.0,0.674,0.046,3,3,2,0.0524,1
6226,Geddam David Nelson Babu,60,RAJAHMUNDRY,ANDHRA PRADESH,Ambedkarite Party of India,1,Post Graduate,4260544.0,0.674,0.046,1,1,4,0.0524,1
4727,Margani Bharat Ram,36,RAJAHMUNDRY,ANDHRA PRADESH,YSRCP,2,Graduate,438765228.0,0.674,0.046,2,4,3,0.0524,1
5032,Srinivasa Rao Sangisetti,50,RAJAHMUNDRY,ANDHRA PRADESH,Pyramid Party of India,0,Illiterate,6635000.0,0.674,0.046,1,2,0,0.0524,1
4679,Roopa Rammohan Maganti,45,RAJAHMUNDRY,ANDHRA PRADESH,TDP,0,Graduate,106973965.0,0.674,0.046,2,3,3,0.0524,1
6227,Venu Kollapu,41,RAJAHMUNDRY,ANDHRA PRADESH,IND,1,Graduate,430000.0,0.674,0.046,1,3,3,0.0524,1
4728,Kuruvella Bhanu Chandar,34,RAJAHMUNDRY,ANDHRA PRADESH,IND,0,10th Pass,40000.0,0.674,0.046,1,4,1,0.0524,1
5066,D.A. Sathya Prabha,68,RAJAMPET,ANDHRA PRADESH,TDP,0,12th Pass,1611558031.0,0.674,0.046,2,1,2,0.0524,1
7205,Naresh Kumar Poojala,25,RAJAMPET,ANDHRA PRADESH,IND,0,Others,73786.0,0.674,0.046,1,5,0,0.0524,1
5063,Pasupuleti Venkataramana,42,RAJAMPET,ANDHRA PRADESH,IND,0,Post Graduate,595000.0,0.674,0.046,1,3,4,0.0524,1
6285,Khader Valli Shaik,35,RAJAMPET,ANDHRA PRADESH,IUML,0,10th Pass,25204000.0,0.674,0.046,2,4,1,0.0524,1
5067,M.Shajahan Basha,48,RAJAMPET,ANDHRA PRADESH,INC,2,10th Pass,21800500.0,0.674,0.046,3,3,1,0.0524,1
5065,Mukram Syed,42,RAJAMPET,ANDHRA PRADESH,Janasena Party,0,10th Pass,-600000.0,0.674,0.046,1,3,1,0.0524,1
6288,Karimulla Khan Pattan,40,RAJAMPET,ANDHRA PRADESH,Navataram Party,0,Post Graduate,1677823.0,0.674,0.046,1,3,4,0.0524,1
5068,Asadi Venkatadri,61,RAJAMPET,ANDHRA PRADESH,Rashtriya Krantikari Samajwadi Party,0,12th Pass,770000.0,0.674,0.046,1,1,2,0.0524,1
4626,P.V.Midhun Reddy,42,RAJAMPET,ANDHRA PRADESH,YSRCP,3,Post Graduate,459612224.0,0.674,0.046,2,3,4,0.0524,1
12624,Susheel Kumar Prasad,60,RAJGARH,MADHYA PRADESH,Bhartiya Amrit Party,1,Doctorate,127613500.0,0.7063,0.053,1,1,5,0.0943,4
12628,Mona Sustani,50,RAJGARH,MADHYA PRADESH,INC,0,Graduate,17820693.0,0.7063,0.053,3,2,3,0.0943,4
12252,Mukesh Kumar Dangi,29,RAJGARH,MADHYA PRADESH,SHS,0,5th Pass,1282699.0,0.7063,0.053,2,5,0,0.0943,4
12632,Parvat Singh,60,RAJGARH,MADHYA PRADESH,Ambedkarite Party of India,0,Post Graduate,56000.0,0.7063,0.053,1,1,4,0.0943,4
12625,Santosh Rao,40,RAJGARH,MADHYA PRADESH,IND,0,5th Pass,245000.0,0.7063,0.053,1,3,0,0.0943,4
12629,Imamuddin Khan,64,RAJGARH,MADHYA PRADESH,IND,0,Graduate,1312130.0,0.7063,0.053,1,1,3,0.0943,4
12253,Rodmal Nagar,58,RAJGARH,MADHYA PRADESH,BJP,0,Graduate,36276933.0,0.7063,0.053,3,2,3,0.0943,4
12623,Jagdeesh Singh Parmar,58,RAJGARH,MADHYA PRADESH,Samata Samadhan Party,0,5th Pass,1869000.0,0.7063,0.053,1,2,0,0.0943,4
12626,Mohsin,30,RAJGARH,MADHYA PRADESH,IND,0,8th Pass,205000.0,0.7063,0.053,1,4,0,0.0943,4
12631,Sanjey Gupta,46,RAJGARH,MADHYA PRADESH,Sapaks Party,0,Graduate,2984373.0,0.7063,0.053,1,3,3,0.0943,4
12255,Divyendra Dubey Advocate,34,RAJGARH,MADHYA PRADESH,IND,0,Graduate Professional,1520026.0,0.7063,0.053,1,4,3,0.0943,4
9401,Amardas Desani,52,RAJKOT,GUJARAT,IND,1,Post Graduate,8154624.0,0.7931,0.048,1,2,4,0.0045,1
9404,Chitroda Nathalal,59,RAJKOT,GUJARAT,IND,0,Graduate Professional,10130043.0,0.7931,0.048,1,2,3,0.0045,1
8494,Kundaria Mohanbhai,67,RAJKOT,GUJARAT,BJP,0,8th Pass,52251264.0,0.7931,0.048,3,1,0,0.0045,1
11311,Parmar Vijay,48,RAJKOT,GUJARAT,BSP,4,12th Pass,535000.0,0.7931,0.048,3,3,2,0.0045,1
9402,Jaspalsinh Tomar,34,RAJKOT,GUJARAT,IND,0,Others,3748000.0,0.7931,0.048,1,4,0,0.0045,1
9406,Rakeshbhai,37,RAJKOT,GUJARAT,IND,0,10th Pass,801500.0,0.7931,0.048,1,4,1,0.0045,1
8495,Kagathara Lalitbhai,61,RAJKOT,GUJARAT,INC,2,Graduate,15476564.0,0.7931,0.048,3,1,3,0.0045,1
9400,J. B. Chauhan,40,RAJKOT,GUJARAT,IND,0,5th Pass,92500.0,0.7931,0.048,1,3,0,0.0045,1
9403,Dengada Pravinbhai,57,RAJKOT,GUJARAT,IND,9,Illiterate,1382000.0,0.7931,0.048,1,2,0,0.0045,1
9407,Chauhan Manojbhai,27,RAJKOT,GUJARAT,IND,0,12th Pass,141000.0,0.7931,0.048,1,5,2,0.0045,1
14097,Mandal Hansda,65,RAJMAHAL,JHARKHAND,IND,0,12th Pass,872228.0,0.6763,0.026,1,1,2,0.0284,4
12994,Mahashay Tudu,36,RAJMAHAL,JHARKHAND,Hindusthan Nirman Dal,0,8th Pass,1457100.0,0.6763,0.026,1,4,0,0.0284,4
14100,Mahendra Hansda,43,RAJMAHAL,JHARKHAND,IND,11,10th Pass,5987000.0,0.6763,0.026,1,3,1,0.0284,4
14103,Christopher Murmu,30,RAJMAHAL,JHARKHAND,IND,0,12th Pass,86000.0,0.6763,0.026,1,4,2,0.0284,4
12723,Vijay Kumar Hansdak,36,RAJMAHAL,JHARKHAND,JMM,0,10th Pass,10175995.0,0.6763,0.026,2,4,1,0.0284,4
12992,Gopin Soren,56,RAJMAHAL,JHARKHAND,CPI(M),0,Graduate,2392310.0,0.6763,0.026,3,2,3,0.0284,4
14098,Mangal Marandi,34,RAJMAHAL,JHARKHAND,IND,0,5th Pass,171000.0,0.6763,0.026,1,4,0,0.0284,4
12995,Mary Nisha Hansdak,35,RAJMAHAL,JHARKHAND,Bahujan Mukti Party,0,12th Pass,603000.0,0.6763,0.026,1,4,2,0.0284,4
14101,Baidhnath Pahadiya,31,RAJMAHAL,JHARKHAND,BSP,0,8th Pass,1854160.0,0.6763,0.026,3,4,0,0.0284,4
14096,Mahesh Pahadiya,48,RAJMAHAL,JHARKHAND,IND,0,Literate,1023500.0,0.6763,0.026,1,3,0,0.0284,4
12993,Hemlal Murmu,63,RAJMAHAL,JHARKHAND,BJP,0,Graduate,39403374.66,0.6763,0.026,3,1,3,0.0284,4
14099,Monika Kisku,32,RAJMAHAL,JHARKHAND,AITC,0,Graduate,3996922.0,0.6763,0.026,3,4,3,0.0284,4
12996,Neeraj Hembrom,44,RAJMAHAL,JHARKHAND,AIFB,0,Graduate,21080789.0,0.6763,0.026,2,3,3,0.0284,4
14102,Barnad Hembrom,56,RAJMAHAL,JHARKHAND,IND,0,Graduate Professional,3232000.0,0.6763,0.026,1,2,3,0.0284,4
7148,Dr. Gojupal,53,RAJNANDGAON,CHHATTISGARH,RPI(A),1,Graduate,2350000.0,0.7104,0.02,1,2,3,0.0209,3
7151,Pratima Santosh Washnik,38,RAJNANDGAON,CHHATTISGARH,Republican Paksha (Khoripa),0,10th Pass,6000.0,0.7104,0.02,1,4,1,0.0209,3
7154,Vishwanath Singh Porte,49,RAJNANDGAON,CHHATTISGARH,Gondvana Gantantra Party,0,12th Pass,5420000.0,0.7104,0.02,1,3,2,0.0209,3
5542,Sachchidanand Kaushik,33,RAJNANDGAON,CHHATTISGARH,IND,0,12th Pass,224600.0,0.7104,0.02,1,4,2,0.0209,3
7149,Kamini Sahu,34,RAJNANDGAON,CHHATTISGARH,IND,0,12th Pass,52000.0,0.7104,0.02,1,4,2,0.0209,3
7152,Ramkhilawan Dahariya,50,RAJNANDGAON,CHHATTISGARH,IND,0,12th Pass,3620000.0,0.7104,0.02,1,2,2,0.0209,3
7155,Santosh Pandey,51,RAJNANDGAON,CHHATTISGARH,BJP,0,Graduate Professional,23342150.0,0.7104,0.02,3,2,3,0.0209,3
5536,Ajay Pali,40,RAJNANDGAON,CHHATTISGARH,SHS,0,5th Pass,501523.0,0.7104,0.02,2,3,0,0.0209,3
5112,Baidya Shekhu Ram Verma,52,RAJNANDGAON,CHHATTISGARH,Ambedkarite Party of India,0,Post Graduate,5660674.0,0.7104,0.02,1,2,4,0.0209,3
7150,Kranti Gupta,46,RAJNANDGAON,CHHATTISGARH,IND,0,10th Pass,1092000.0,0.7104,0.02,1,3,1,0.0209,3
7153,Ravita Lakra (Dhruv),45,RAJNANDGAON,CHHATTISGARH,BSP,0,Post Graduate,3869830.0,0.7104,0.02,3,3,4,0.0209,3
7156,Sudesh Tikam,52,RAJNANDGAON,CHHATTISGARH,IND,3,10th Pass,2663492.0,0.7104,0.02,1,2,1,0.0209,3
5414,Bhola Ram Sahu,60,RAJNANDGAON,CHHATTISGARH,INC,0,8th Pass,11771434.0,0.7104,0.02,3,1,0,0.0209,3
5538,Mahendra Kumar Sahu,35,RAJNANDGAON,CHHATTISGARH,Forward Democratic Labour Party,0,Graduate Professional,1681390.0,0.7104,0.02,1,4,3,0.0209,3
9565,Diya Kumari,48,RAJSAMAND,RAJASTHAN,BJP,0,Others,165984623.0,0.6706,0.046,3,3,0,0.0279,2
10824,Bhanwar Lal Kumawat,51,RAJSAMAND,RAJASTHAN,IND,0,Literate,4681563.0,0.6706,0.046,1,2,0,0.0279,2
10827,Jitendra Kumar Khatik,43,RAJSAMAND,RAJASTHAN,IND,0,Post Graduate,3426818.0,0.6706,0.046,1,3,4,0.0279,2
10831,Rakesh Choudhari (Rakesh Samdolav),40,RAJSAMAND,RAJASTHAN,IND,0,Graduate,1595000.0,0.6706,0.046,1,3,3,0.0279,2
9566,Bhanwer Lal Mali,55,RAJSAMAND,RAJASTHAN,IND,0,Literate,1228828.0,0.6706,0.046,1,2,0,0.0279,2
10825,Chandra Prakash Tanwar,44,RAJSAMAND,RAJASTHAN,Ambedkarite Party of India,0,5th Pass,300000.0,0.6706,0.046,1,3,0,0.0279,2
10829,Mishri Kathat,67,RAJSAMAND,RAJASTHAN,Indian Peoples Green Party,0,8th Pass,1300000.0,0.6706,0.046,1,1,0,0.0279,2
9564,Devkinandan (Kaka),76,RAJSAMAND,RAJASTHAN,INC,1,Post Graduate,232975485.0,0.6706,0.046,3,1,4,0.0279,2
10826,Chenaram,45,RAJSAMAND,RAJASTHAN,BSP,0,Graduate,7365149.0,0.6706,0.046,3,3,3,0.0279,2
10830,Neeru Ram Kapri,49,RAJSAMAND,RAJASTHAN,IND,0,Graduate,4767864.0,0.6706,0.046,1,3,3,0.0279,2
8949,Nainar Nagenthran,59,RAMANATHAPURAM,TAMIL NADU,BJP,1,Post Graduate,114215051.0,0.8033,0.072,3,2,4,-0.0173,1
8953,Vijaya Baskar,30,RAMANATHAPURAM,TAMIL NADU,Makkal Needhi Maiam,0,Graduate Professional,2636018.0,0.8033,0.072,1,4,3,-0.0173,1
8956,Anandharaj. M,40,RAMANATHAPURAM,TAMIL NADU,IND,0,12th Pass,1066792.0,0.8033,0.072,1,3,2,-0.0173,1
8959,N. Kathiravan,52,RAMANATHAPURAM,TAMIL NADU,IND,0,8th Pass,1270000.0,0.8033,0.072,1,2,0,-0.0173,1
8962,K. Kurunthappan,42,RAMANATHAPURAM,TAMIL NADU,IND,0,8th Pass,2736915.0,0.8033,0.072,1,3,0,-0.0173,1
8965,S. Mohamed Ali Jinnah,37,RAMANATHAPURAM,TAMIL NADU,IND,0,10th Pass,293000.0,0.8033,0.072,1,4,1,-0.0173,1
8968,Jeyapandian. R,26,RAMANATHAPURAM,TAMIL NADU,IND,1,Graduate Professional,-95647.0,0.8033,0.072,1,5,3,-0.0173,1
5341,T. Bhuvaneswari,37,RAMANATHAPURAM,TAMIL NADU,Naam Tamilar Katchi,0,Graduate,515530.0,0.8033,0.072,1,4,3,-0.0173,1
8950,K. Panchatcharam,43,RAMANATHAPURAM,TAMIL NADU,BSP,2,Graduate Professional,8085966.0,0.8033,0.072,3,3,3,-0.0173,1
8954,Asan Ali. A,32,RAMANATHAPURAM,TAMIL NADU,IND,0,12th Pass,307501.0,0.8033,0.072,1,4,2,-0.0173,1
8957,C. Ananth,28,RAMANATHAPURAM,TAMIL NADU,IND,0,Graduate,102000.0,0.8033,0.072,1,5,3,-0.0173,1
8960,Karuppasamy. N,27,RAMANATHAPURAM,TAMIL NADU,IND,0,Others,240000.0,0.8033,0.072,1,5,0,-0.0173,1
8963,Deva Sitham. I,32,RAMANATHAPURAM,TAMIL NADU,IND,2,Graduate Professional,40179.0,0.8033,0.072,1,4,3,-0.0173,1
8966,Rajanikanth Agamudaiyar,46,RAMANATHAPURAM,TAMIL NADU,IND,2,Graduate Professional,18920604.0,0.8033,0.072,1,3,3,-0.0173,1
4769,P. Loganathan,39,RAMANATHAPURAM,TAMIL NADU,Pragatishil Samajwadi Party (Lohia),0,10th Pass,13000.0,0.8033,0.072,1,4,1,-0.0173,1
8951,G. Kesav Yadav,56,RAMANATHAPURAM,TAMIL NADU,Purvanchal Janta Party (Secular),0,Post Graduate,17792000.0,0.8033,0.072,1,2,4,-0.0173,1
8955,Alla Pichai,75,RAMANATHAPURAM,TAMIL NADU,IND,0,Graduate,18013000.0,0.8033,0.072,1,1,3,-0.0173,1
8958,V.D.N. Anandh. B.E,38,RAMANATHAPURAM,TAMIL NADU,IND,4,Graduate Professional,42954407.0,0.8033,0.072,1,4,3,-0.0173,1
8961,B. Krishnaraja,44,RAMANATHAPURAM,TAMIL NADU,IND,0,Others,165000.0,0.8033,0.072,1,3,0,-0.0173,1
8964,Prabhakaran. S,37,RAMANATHAPURAM,TAMIL NADU,IND,2,Post Graduate,1540726.0,0.8033,0.072,1,4,4,-0.0173,1
8967,Jawahir Ali. H,32,RAMANATHAPURAM,TAMIL NADU,IND,0,10th Pass,415000.0,0.8033,0.072,1,4,1,-0.0173,1
8374,Haneef Khan,65,RAMPUR,UTTAR PRADESH,IND,0,10th Pass,847312.0,0.6972,0.147,1,1,1,0.0121,7
9552,Mohd. Khushi,30,RAMPUR,UTTAR PRADESH,United Democratic Front Secular,4,10th Pass,85000.0,0.6972,0.147,1,4,1,0.0121,7
9555,Sameena Begum,43,RAMPUR,UTTAR PRADESH,IND,1,Others,325000.0,0.6972,0.147,1,3,0,0.0121,7
7912,Arshad Warsi,37,RAMPUR,UTTAR PRADESH,Minorities Democratic Party,3,Literate,1735000.0,0.6972,0.147,1,4,0,0.0121,7
7915,Jayaprada Nahata,57,RAMPUR,UTTAR PRADESH,BJP,0,12th Pass,262129741.0,0.6972,0.147,3,2,2,0.0121,7
8375,Naim,51,RAMPUR,UTTAR PRADESH,IND,0,Illiterate,321961.0,0.6972,0.147,1,2,0,0.0121,7
9553,Saroj,38,RAMPUR,UTTAR PRADESH,Peoples Party of India (Democratic),0,Post Graduate,1594000.0,0.6972,0.147,1,4,4,0.0121,7
7913,Sanjay Kapoor,56,RAMPUR,UTTAR PRADESH,INC,0,Graduate Professional,91674000.0,0.6972,0.147,3,2,3,0.0121,7
8373,Ishrat Khan,42,RAMPUR,UTTAR PRADESH,All India Minorities Front,0,Post Graduate,41000.0,0.6972,0.147,1,3,4,0.0121,7
9554,Javed Khan,43,RAMPUR,UTTAR PRADESH,IND,1,Illiterate,620608.0,0.6972,0.147,1,3,0,0.0121,7
7914,Mohammad Azam Khan,64,RAMPUR,UTTAR PRADESH,SP,10,Graduate Professional,46124814.0,0.6972,0.147,2,1,3,0.0121,7
5725,Krupal Balaji Tumane,53,RAMTEK,MAHARASHTRA,SHS,0,Graduate,90987557.0,0.8291,0.088,2,2,3,0.0047,4
6089,Sandesh Bhioram Bhalekar,68,RAMTEK,MAHARASHTRA,IND,0,Graduate Professional,5045000.0,0.8291,0.088,1,1,3,0.0047,4
5728,Vinod Bhiwaji Patil,51,RAMTEK,MAHARASHTRA,Ambedkarite Party of India,0,10th Pass,498000.0,0.8291,0.088,1,2,1,0.0047,4
5732,Sonali Ravindra Bagde,34,RAMTEK,MAHARASHTRA,IND,0,Graduate Professional,15000.0,0.8291,0.088,1,4,3,0.0047,4
6085,Anil Mahadeo Dhone,54,RAMTEK,MAHARASHTRA,IND,0,8th Pass,7101186.0,0.8291,0.088,1,2,0,0.0047,4
5726,Archana Chandrakumar Ukey,45,RAMTEK,MAHARASHTRA,Rashtriya Jansambhavna Party,0,12th Pass,52000.0,0.8291,0.088,1,3,2,0.0047,4
6092,Kanteshwar Khushalji Tumane,32,RAMTEK,MAHARASHTRA,IND,0,10th Pass,3188435.0,0.8291,0.088,1,4,1,0.0047,4
5729,Kishore Uttamrao Gajbhiye,61,RAMTEK,MAHARASHTRA,INC,0,Post Graduate,75930504.0,0.8291,0.088,3,1,4,0.0047,4
5733,Kiran Premkumar Rodge,58,RAMTEK,MAHARASHTRA,Vanchit Bahujan Aaghadi,0,Literate,8100000.0,0.8291,0.088,1,2,0,0.0047,4
4886,Bandu Ramchandra Meshram,51,RAMTEK,MAHARASHTRA,CPI(ML) Red Star,0,12th Pass,662639.0,0.8291,0.088,1,2,2,0.0047,4
5724,Shailesh Sambhaji Janbandhu,44,RAMTEK,MAHARASHTRA,SUCI(C),0,12th Pass,2791420.0,0.8291,0.088,1,3,2,0.0047,4
6087,Gautam Shriram Wasnik,44,RAMTEK,MAHARASHTRA,IND,0,5th Pass,825000.0,0.8291,0.088,1,3,0,0.0047,4
5727,Laxman Jyotik Kanhekar,62,RAMTEK,MAHARASHTRA,Peoples Party of India (Democratic),0,Doctorate,7456820.0,0.8291,0.088,1,1,5,0.0047,4
6095,Subhash Dharmdas Gajbhiye,29,RAMTEK,MAHARASHTRA,BSP,0,10th Pass,950000.0,0.8291,0.088,3,5,1,0.0047,4
5731,Natthu Madhav Lokhande,70,RAMTEK,MAHARASHTRA,IND,0,Doctorate,9920000.0,0.8291,0.088,1,1,5,0.0047,4
4887,Chandrabhan Baliram Ramteke,57,RAMTEK,MAHARASHTRA,Rashtriya Jansurajya Party,0,12th Pass,7305000.0,0.8291,0.088,1,2,2,0.0047,4
10551,Biswas Rama,56,RANAGHAT,WEST BENGAL,CPI(M),1,Post Graduate,3211830.0,0.7708,0.077,3,2,4,-0.0155,7
11255,Jagannath Sarkar,56,RANAGHAT,WEST BENGAL,BJP,1,Graduate Professional,17622476.0,0.7708,0.077,3,2,3,-0.0155,7
10555,Minati Biswas,56,RANAGHAT,WEST BENGAL,INC,0,Graduate,2419489.0,0.7708,0.077,3,2,3,-0.0155,7
10552,Paresh Haldar,58,RANAGHAT,WEST BENGAL,SUCI(C),0,5th Pass,710709.0,0.7708,0.077,1,2,0,-0.0155,7
10557,Rupali Biswas,25,RANAGHAT,WEST BENGAL,AITC,0,Graduate,5643054.0,0.7708,0.077,3,5,3,-0.0155,7
10550,Bidyut Biswas,37,RANAGHAT,WEST BENGAL,IND,0,8th Pass,807700.0,0.7708,0.077,1,4,0,-0.0155,7
10553,Gautam Ray,39,RANAGHAT,WEST BENGAL,BSP,0,12th Pass,127000.0,0.7708,0.077,3,4,2,-0.0155,7
11374,Sidheshwar Singh,72,RANCHI,JHARKHAND,SUCI(C),0,Literate,819326.0,0.6763,0.026,1,1,0,0.0284,4
11378,Parmeshwar Mahto,31,RANCHI,JHARKHAND,Jharkhand Party,0,12th Pass,1403787.0,0.6763,0.026,1,4,2,0.0284,4
11381,Ram Tahal. Choudhary,77,RANCHI,JHARKHAND,IND,0,10th Pass,45998584.0,0.6763,0.026,1,1,1,0.0284,4
11675,Raju Mahto,52,RANCHI,JHARKHAND,IND,1,Graduate,1829000.0,0.6763,0.026,1,2,3,0.0284,4
11680,Anjani Pandey,61,RANCHI,JHARKHAND,IND,0,Graduate Professional,30000.0,0.6763,0.026,1,1,3,0.0284,4
